sample,0,1,2,3,4,5,6,7,8,9,client
ERS848652,14.614477532816728,9.412653709922449,-6.527241026715388,-4.090809529777387,3.1265059125794936,-2.525728205835049,1.0757301381462634,-4.588963324581979,-4.812161041445525,-14.731564520074633,PRJEB10878
ERS848730,11.338814376521317,3.647116865526259,3.730540204195552,2.8973573508993877,-5.349391672095947,0.0960669705713568,0.246813863350023,-6.1432187062869215,3.6026435074999315,5.3549228106118125,PRJEB10878
ERS848635,14.81546186695835,4.957664115116058,-5.395173001931322,-3.660196889096,1.0600599786830127,-4.199140836999376,-1.009299471326894,-3.0593299378214125,-5.977667860348812,-12.768990319750202,PRJEB10878
ERS848735,-6.333281290938591,14.591565158752491,-1.0827298807150705,-12.659433466826346,9.786507982452374,-14.311643723574264,-1.240579991489601,1.558163595404259,-1.747012085688903,-1.5874561844519892,PRJEB10878
ERS848643,-8.064789205652843,14.278648979944254,-0.8075965778825908,-11.424811170045803,9.6049988826708,-14.148478176150311,-2.1456177887108385,1.4329545894623252,-3.18167459356046,-0.2755091496773989,PRJEB10878
ERS848654,-1.340966038853011,-4.941863006896104,-0.3649269694844599,0.9726999468536652,-3.086830619323892,2.761170874779568,2.518609430408126,0.6237980529085766,1.5660188131834711,0.0375780811164422,PRJEB10878
ERS848633,1.1440840568010775,0.0410735012152347,1.680506936048055,-2.609721030321777,-1.1935061555707946,4.297046436804088,3.186891520001889,-3.129636685950469,2.768107901978488,-1.7338582984536828,PRJEB10878
ERS848697,13.098734886660628,8.686528673401053,-8.907835449402528,-6.178838019888845,7.038401472950119,-4.0938755730815855,3.042367017100057,-0.3718041730665603,-4.165929394227225,-12.86704539399322,PRJEB10878
ERS848677,3.407203977652709,2.8262331252504858,1.8168729701686976,-2.289635357460264,-3.0794090464714614,1.3794128952698972,2.0149963693790944,-2.466682873368588,1.7352677240592649,1.0803535626854233,PRJEB10878
ERS848653,1.894769958275503,-2.124221548291948,3.2549055809061698,-5.307639955409575,-3.524933892976083,2.612590792494794,2.3197005848536114,1.047463679544241,0.5241898809177129,-0.3123149801231627,PRJEB10878
ERS848687,-0.351091568596352,-5.364642617998795,0.7629260606429058,-1.280519841505677,-3.1670194972667627,3.790595654369034,2.268915674363911,1.006457303223181,1.366981968179959,-0.2761401142368006,PRJEB10878
ERS848686,-0.5794325788310507,-4.053257193912303,2.500056796413915,-3.8542150635619623,-1.67328822909763,2.9250106771382884,1.421949234017862,1.0376640939979256,0.7496113989869471,-1.5035709774200552,PRJEB10878
ERS848696,7.552725656183306,11.43154945327695,-9.560738811742295,-11.764589567901757,15.38763732502971,-10.766967095582304,7.47851819355574,7.013439718722525,5.369547524553814,-0.1070977470979147,PRJEB10878
ERS848629,-0.3361884362544178,-6.124961614393088,2.5595996105725893,-3.763500969243823,-2.7817705983302434,4.176005345628388,1.3289420999227055,1.6119916285327072,-0.6064339780912111,-0.3197185557364108,PRJEB10878
